simName,height,width,agentCount,holeCount,tileCount,homeCount,obstacleCount,energy,changeInterval,simName,height,width,agentCount,holeCount,tileCount,homeCount,obstacleCount,energy,changeInterval
TileWorld_1,50,100,2,30,30,2,20,500,100,TileWorld_2,50,100,2,60,60,2,40,500,100

tick,agent,score,energy,location,target
633.0,1,70,265,[95, 27],[92, 24]
634.0,2,114,257,[64, 35],[62, 33]
634.0,1,70,263,[93, 25],[92, 24]
635.0,1,70,263,[93, 25],[92, 24]
635.0,2,114,257,[64, 35],[62, 33]
636.0,2,114,255,[62, 33],null
636.0,1,70,261,[92, 23],[93, 22]
637.0,2,114,254,[62, 32],[61, 30]
637.0,1,70,260,[93, 22],null
638.0,1,70,259,[92, 22],[90, 22]
638.0,2,114,253,[62, 31],[61, 30]
639.0,2,114,252,[61, 30],null
639.0,1,70,258,[91, 22],[90, 22]
640.0,2,114,251,[62, 30],[65, 28]
640.0,1,70,257,[90, 22],null
641.0,1,70,256,[91, 22],[93, 21]
641.0,2,114,250,[63, 30],[65, 28]
642.0,2,114,249,[64, 29],[65, 28]
642.0,1,70,255,[92, 22],[93, 21]
643.0,2,114,249,[64, 29],[65, 28]
643.0,1,70,255,[92, 22],[93, 21]
644.0,1,70,253,[94, 21],[96, 19]
644.0,2,114,247,[64, 27],null
645.0,2,114,246,[65, 27],[68, 24]
645.0,1,70,252,[95, 20],[96, 19]
646.0,2,114,246,[65, 27],[68, 24]
646.0,1,70,252,[95, 20],[96, 19]
647.0,1,70,250,[95, 19],[92, 16]
647.0,2,114,244,[67, 25],[68, 24]
648.0,1,70,250,[95, 19],[92, 16]
648.0,2,114,244,[67, 25],[68, 24]
649.0,1,70,249,[94, 18],[92, 16]
649.0,2,114,243,[68, 24],null
650.0,1,70,248,[93, 17],[92, 16]
650.0,2,114,242,[69, 24],[72, 23]
651.0,1,70,247,[92, 16],null
651.0,2,114,241,[70, 24],[72, 23]
652.0,2,114,239,[72, 23],null
652.0,1,70,245,[92, 14],[93, 12]
653.0,1,70,245,[92, 14],[93, 12]
653.0,2,114,239,[72, 23],null
654.0,2,114,239,[72, 23],null
654.0,1,70,244,[92, 13],[93, 12]
655.0,1,70,243,[93, 12],null
655.0,2,114,238,[72, 24],[65, 39]
656.0,2,114,237,[71, 25],[65, 39]
656.0,1,73,243,[93, 12],null
657.0,1,73,242,[94, 12],[96, 13]
657.0,2,114,236,[70, 26],[65, 39]
658.0,1,73,241,[95, 12],[96, 13]
658.0,2,114,235,[69, 27],[65, 39]
659.0,2,114,233,[67, 29],[65, 39]
659.0,1,73,239,[95, 13],[93, 12]
660.0,1,73,238,[94, 13],[93, 12]
660.0,2,114,232,[66, 30],[65, 39]
661.0,1,73,238,[94, 13],[93, 12]
661.0,2,114,232,[66, 30],[65, 39]
662.0,1,73,236,[92, 12],[90, 10]
662.0,2,114,230,[64, 32],[65, 39]
663.0,2,114,229,[63, 33],[65, 39]
663.0,1,73,235,[91, 11],[90, 10]
664.0,2,114,228,[62, 34],[65, 39]
664.0,1,73,234,[90, 10],null
665.0,2,114,227,[63, 35],[65, 39]
665.0,1,73,233,[90, 11],[90, 12]
666.0,1,73,232,[90, 12],null
666.0,2,114,226,[63, 36],[65, 39]
667.0,1,73,232,[90, 12],null
667.0,2,114,226,[63, 36],[65, 39]
668.0,2,114,224,[64, 38],[65, 39]
668.0,1,73,230,[90, 10],[90, 9]
669.0,2,114,224,[64, 38],[65, 39]
669.0,1,73,230,[90, 10],[90, 9]
670.0,1,73,229,[90, 9],null
670.0,2,114,223,[65, 39],null
671.0,1,73,228,[90, 10],[89, 13]
671.0,2,119,223,[65, 39],null
672.0,2,119,221,[66, 41],[67, 42]
672.0,1,73,226,[90, 12],[89, 13]
673.0,2,119,221,[66, 41],[67, 42]
673.0,1,73,226,[90, 12],[89, 13]
674.0,1,73,225,[89, 13],null
674.0,2,119,220,[67, 42],null
675.0,1,73,223,[89, 11],[90, 10]
675.0,2,119,218,[66, 41],null
676.0,2,119,218,[66, 41],null
676.0,1,73,223,[89, 11],[90, 10]
677.0,2,119,217,[67, 41],[70, 41]
677.0,1,73,222,[90, 10],null
678.0,2,119,215,[69, 41],[70, 41]
678.0,1,73,220,[88, 11],[86, 13]
679.0,2,119,214,[70, 41],null
679.0,1,73,219,[87, 12],[86, 13]
680.0,2,119,213,[70, 42],[71, 44]
680.0,1,73,218,[86, 13],null
681.0,1,73,218,[86, 13],null
681.0,2,119,213,[70, 42],[71, 44]
682.0,2,119,211,[71, 44],null
682.0,1,73,216,[88, 13],null
683.0,2,119,211,[71, 44],null
683.0,1,73,216,[88, 13],null
684.0,2,119,210,[70, 44],null
684.0,1,73,215,[88, 14],[89, 15]
685.0,2,119,208,[70, 46],null
685.0,1,73,213,[90, 15],[92, 13]
686.0,2,119,208,[70, 46],null
686.0,1,73,213,[90, 15],[92, 13]
687.0,1,73,212,[91, 14],[92, 13]
687.0,2,119,207,[69, 46],[66, 45]
688.0,2,119,205,[67, 46],[66, 45]
688.0,1,73,210,[92, 14],null
689.0,1,73,209,[91, 13],[88, 10]
689.0,2,119,204,[66, 45],null
690.0,2,119,203,[65, 45],[62, 48]
690.0,1,73,208,[90, 12],[88, 10]
691.0,1,73,207,[89, 11],[88, 10]
691.0,2,119,202,[64, 46],[62, 48]
692.0,2,119,201,[63, 47],[62, 48]
692.0,1,73,206,[88, 10],null
693.0,1,73,206,[88, 10],null
693.0,2,119,201,[63, 47],[62, 48]
694.0,1,73,205,[87, 10],[85, 11]
694.0,2,119,200,[62, 48],null
695.0,2,119,199,[62, 49],[61, 2]
695.0,1,73,204,[86, 10],[85, 11]
696.0,2,119,198,[62, 0],[61, 2]
696.0,1,73,203,[85, 11],null
697.0,1,73,201,[83, 9],null
697.0,2,119,196,[61, 2],null
698.0,1,73,200,[84, 8],[85, 7]
698.0,2,119,195,[61, 1],[62, 48]
699.0,2,119,194,[61, 0],[62, 48]
699.0,1,73,199,[85, 7],null
700.0,1,73,198,[84, 7],[81, 8]
700.0,2,119,193,[61, 49],[62, 48]
701.0,2,119,193,[61, 49],[62, 48]
701.0,1,73,198,[84, 7],[81, 8]
702.0,2,119,192,[62, 48],null
702.0,1,73,197,[83, 7],[81, 8]
703.0,1,73,196,[82, 7],[81, 8]
703.0,2,119,191,[63, 47],[64, 46]
704.0,2,119,190,[64, 46],null
704.0,1,73,195,[81, 8],null
705.0,1,73,194,[81, 7],[81, 6]
705.0,2,119,189,[65, 47],null
706.0,1,73,193,[81, 6],null
706.0,2,119,188,[64, 47],null
707.0,1,73,191,[83, 5],[85, 3]
707.0,2,119,186,[62, 47],[60, 45]
708.0,2,119,186,[62, 47],[60, 45]
708.0,1,73,191,[83, 5],[85, 3]
709.0,1,73,189,[85, 3],null
709.0,2,119,184,[60, 45],null
710.0,2,119,183,[60, 44],[62, 42]
710.0,1,73,188,[84, 3],[84, 4]
711.0,2,119,182,[61, 43],[62, 42]
711.0,1,73,187,[84, 4],null
712.0,1,73,186,[85, 5],[87, 7]
712.0,2,119,181,[62, 42],null
713.0,1,73,186,[85, 5],[87, 7]
713.0,2,119,181,[62, 42],null
714.0,1,73,184,[87, 7],null
714.0,2,119,179,[64, 43],null
715.0,2,119,178,[65, 43],[66, 42]
715.0,1,73,183,[87, 6],[87, 3]
716.0,2,119,178,[65, 43],[66, 42]
716.0,1,73,183,[87, 6],[87, 3]
717.0,2,119,177,[66, 42],null
717.0,1,73,182,[87, 5],[87, 3]
718.0,1,73,180,[87, 3],null
718.0,2,119,175,[68, 42],[70, 42]
719.0,1,73,180,[87, 3],null
719.0,2,119,175,[68, 42],[70, 42]
720.0,1,73,178,[87, 5],null
720.0,2,119,173,[70, 42],null
721.0,1,73,178,[87, 5],null
721.0,2,119,173,[70, 42],null
722.0,2,119,173,[70, 42],null
722.0,1,73,177,[88, 4],[90, 2]
723.0,1,73,176,[89, 3],[90, 2]
723.0,2,119,172,[69, 41],[66, 38]
724.0,1,73,175,[90, 2],null
724.0,2,119,171,[68, 40],[66, 38]
725.0,1,73,173,[92, 4],[94, 6]
725.0,2,119,169,[66, 38],null
726.0,1,73,172,[93, 5],[94, 6]
726.0,2,119,168,[65, 38],[62, 40]
727.0,2,119,168,[65, 38],[62, 40]
727.0,1,73,172,[93, 5],[94, 6]
728.0,1,73,171,[94, 6],null
728.0,2,119,167,[64, 38],[62, 40]
729.0,2,119,166,[63, 39],[62, 40]
729.0,1,73,170,[94, 7],[94, 9]
730.0,2,119,164,[64, 41],[74, 48]
730.0,1,73,168,[94, 9],null
731.0,1,73,168,[94, 9],null
731.0,2,119,164,[64, 41],[74, 48]
732.0,2,119,163,[65, 41],[74, 48]
732.0,1,73,167,[94, 8],[95, 6]
733.0,2,119,161,[67, 42],[74, 48]
733.0,1,73,165,[93, 6],[74, 48]
734.0,2,119,161,[67, 42],[74, 48]
734.0,1,73,165,[93, 6],[74, 48]
735.0,2,119,159,[68, 43],[74, 48]
735.0,1,73,163,[91, 4],[74, 48]
736.0,2,119,158,[69, 44],[74, 48]
736.0,1,73,162,[90, 3],[74, 48]
737.0,2,119,158,[69, 44],[74, 48]
737.0,1,73,162,[90, 3],[74, 48]
738.0,1,73,160,[88, 1],[74, 48]
738.0,2,119,156,[69, 46],[74, 48]
739.0,1,73,160,[88, 1],[74, 48]
739.0,2,119,156,[69, 46],[74, 48]
740.0,1,73,158,[86, 49],[74, 48]
740.0,2,119,154,[70, 48],[74, 48]
741.0,2,119,154,[70, 48],[74, 48]
741.0,1,73,158,[86, 49],[74, 48]
742.0,1,73,157,[85, 48],[74, 48]
742.0,2,119,153,[71, 48],[74, 48]
743.0,2,119,151,[73, 48],[74, 48]
743.0,1,73,155,[83, 46],[74, 48]
744.0,1,73,154,[82, 45],[74, 48]
744.0,2,119,500,[74, 48],null
745.0,2,119,499,[74, 47],[75, 46]
745.0,1,73,153,[81, 44],[74, 48]
746.0,2,119,498,[75, 46],null
746.0,1,73,152,[80, 45],[74, 48]
747.0,2,119,498,[75, 46],null
747.0,1,73,152,[80, 45],[74, 48]
748.0,2,119,497,[74, 46],[71, 48]
748.0,1,73,151,[79, 46],[74, 48]
749.0,1,73,150,[78, 45],[74, 48]
749.0,2,119,496,[73, 46],[71, 48]
750.0,1,73,148,[76, 46],[74, 48]
750.0,2,119,494,[71, 48],null
751.0,2,119,494,[71, 48],null
751.0,1,73,148,[76, 46],[74, 48]
752.0,2,119,492,[71, 46],[73, 44]
752.0,1,73,500,[74, 48],null
753.0,2,119,491,[72, 45],[73, 44]
753.0,1,73,499,[74, 49],null
754.0,2,119,490,[73, 44],null
754.0,1,73,498,[75, 49],[77, 0]
755.0,1,73,497,[76, 49],[77, 0]
755.0,2,119,489,[73, 45],[70, 48]
756.0,1,73,497,[76, 49],[77, 0]
756.0,2,119,489,[73, 45],[70, 48]
757.0,1,73,496,[77, 0],null
757.0,2,119,488,[72, 46],[70, 48]
758.0,1,73,494,[75, 1],[74, 2]
758.0,2,119,486,[70, 48],null
759.0,1,73,494,[75, 1],[74, 2]
759.0,2,119,486,[70, 48],null
760.0,2,119,484,[70, 0],[69, 2]
760.0,1,73,492,[75, 2],[78, 49]
761.0,2,119,483,[70, 1],[69, 2]
761.0,1,73,491,[76, 1],[78, 49]
762.0,1,73,490,[77, 0],[78, 49]
762.0,2,119,482,[69, 2],null
763.0,2,119,481,[69, 3],[68, 5]
763.0,1,73,489,[78, 49],null
764.0,2,119,481,[69, 3],[68, 5]
764.0,1,73,489,[78, 49],null
765.0,2,119,479,[68, 5],null
765.0,1,73,487,[80, 49],[81, 49]
766.0,2,119,478,[68, 6],[69, 9]
766.0,1,73,486,[81, 49],null
767.0,2,119,477,[68, 7],[69, 9]
767.0,1,73,485,[80, 48],[80, 49]
768.0,2,119,476,[68, 8],[69, 9]
768.0,1,73,484,[80, 49],null
769.0,1,73,483,[81, 49],[83, 47]
769.0,2,119,475,[69, 9],null
770.0,2,119,474,[70, 9],[73, 7]
770.0,1,73,482,[82, 48],[83, 47]
771.0,1,73,482,[82, 48],[83, 47]
771.0,2,119,474,[70, 9],[73, 7]
772.0,2,119,473,[71, 9],[73, 7]
772.0,1,73,481,[83, 47],null
773.0,2,119,471,[73, 7],null
773.0,1,73,479,[81, 46],[80, 45]
774.0,1,73,479,[81, 46],[80, 45]
774.0,2,119,471,[73, 7],null
775.0,2,119,470,[72, 7],[69, 10]
775.0,1,73,478,[80, 45],null
776.0,2,119,468,[70, 9],[69, 10]
776.0,1,73,476,[79, 43],[77, 41]
777.0,1,73,476,[79, 43],[77, 41]
777.0,2,119,468,[70, 9],[69, 10]
778.0,1,73,475,[78, 42],[77, 41]
778.0,2,119,467,[69, 10],null
779.0,2,119,466,[70, 10],[73, 7]
779.0,1,73,474,[77, 41],null
780.0,1,73,472,[79, 41],[81, 39]
780.0,2,119,464,[72, 8],[73, 7]
781.0,2,119,463,[73, 7],null
781.0,1,73,471,[80, 40],[81, 39]
782.0,2,119,462,[73, 8],[71, 11]
782.0,1,73,470,[81, 39],null
783.0,2,119,461,[73, 9],[71, 11]
783.0,1,73,469,[80, 39],[80, 40]
784.0,1,73,469,[80, 39],[80, 40]
784.0,2,119,461,[73, 9],[71, 11]
785.0,1,73,468,[80, 40],null
785.0,2,119,460,[72, 10],[71, 11]
786.0,1,73,466,[80, 39],[82, 40]
786.0,2,119,458,[71, 10],[71, 7]
787.0,1,73,465,[81, 39],[82, 40]
787.0,2,119,457,[71, 9],[71, 7]
788.0,2,119,457,[71, 9],[71, 7]
788.0,1,73,465,[81, 39],[82, 40]
789.0,1,73,464,[82, 40],null
789.0,2,119,456,[71, 8],[71, 7]
790.0,1,73,463,[82, 41],[81, 44]
790.0,2,119,455,[71, 7],null
791.0,1,73,461,[82, 43],[81, 44]
791.0,2,119,453,[72, 9],null
792.0,2,119,452,[72, 10],[72, 12]
792.0,1,73,460,[81, 44],null
793.0,2,119,451,[72, 11],[72, 12]
793.0,1,73,459,[81, 43],[80, 42]
794.0,1,73,458,[80, 42],null
794.0,2,119,450,[72, 12],null
795.0,1,73,458,[80, 42],null
795.0,2,119,450,[72, 12],null
796.0,1,73,457,[81, 42],null
796.0,2,119,449,[71, 12],[69, 13]
797.0,1,73,455,[79, 43],[78, 44]
797.0,2,119,447,[69, 13],null
798.0,2,119,446,[69, 14],[72, 17]
798.0,1,73,454,[78, 44],null
799.0,2,119,446,[69, 14],[72, 17]
799.0,1,73,454,[78, 44],null
800.0,1,73,452,[76, 43],[75, 42]
800.0,2,119,444,[71, 16],[72, 17]
801.0,2,119,444,[71, 16],[72, 17]
801.0,1,73,452,[76, 43],[75, 42]
802.0,1,73,450,[76, 42],null
802.0,2,119,442,[72, 18],[72, 20]
803.0,2,119,441,[72, 19],[72, 20]
803.0,1,73,449,[77, 42],[79, 43]
804.0,2,119,441,[72, 19],[72, 20]
804.0,1,73,449,[77, 42],[79, 43]
805.0,2,119,439,[73, 20],[76, 17]
805.0,1,73,447,[79, 43],null
806.0,2,119,438,[74, 19],[76, 17]
806.0,1,73,446,[79, 44],[79, 46]
807.0,2,119,437,[75, 18],[76, 17]
807.0,1,73,446,[79, 44],[79, 46]
808.0,2,119,437,[75, 18],[76, 17]
808.0,1,73,446,[79, 44],[79, 46]
809.0,2,119,436,[76, 17],null
809.0,1,73,445,[79, 45],[79, 46]
810.0,2,119,434,[78, 16],[79, 15]
810.0,1,73,443,[80, 46],[82, 47]
811.0,2,119,434,[78, 16],[79, 15]
811.0,1,73,443,[80, 46],[82, 47]
812.0,1,73,442,[81, 46],[82, 47]
812.0,2,119,433,[79, 15],null
813.0,1,73,441,[82, 47],null
813.0,2,119,432,[80, 15],[83, 15]
814.0,1,73,439,[82, 45],[82, 44]
814.0,2,119,430,[82, 15],[83, 15]
815.0,2,119,429,[83, 15],null
815.0,1,73,438,[82, 44],null
816.0,1,73,438,[82, 44],null
816.0,2,119,429,[83, 15],null
817.0,2,119,427,[83, 13],[83, 11]
817.0,1,73,436,[83, 46],null
818.0,2,119,426,[83, 12],[83, 11]
818.0,1,73,435,[83, 47],[81, 0]
819.0,1,73,435,[83, 47],[81, 0]
819.0,2,119,426,[83, 12],[83, 11]
820.0,2,119,425,[83, 11],null
820.0,1,73,434,[83, 48],[81, 0]
821.0,1,73,433,[82, 49],[81, 0]
821.0,2,119,424,[84, 11],[87, 12]
822.0,1,73,432,[81, 0],null
822.0,2,119,423,[85, 11],[87, 12]
823.0,1,73,430,[81, 48],[81, 47]
823.0,2,119,421,[87, 12],null
824.0,1,73,430,[81, 48],[81, 47]
824.0,2,119,421,[87, 12],null
825.0,1,73,429,[81, 47],null
825.0,2,119,420,[87, 13],[89, 16]
826.0,2,119,419,[87, 14],[89, 16]
826.0,1,73,428,[81, 48],[80, 0]
827.0,1,73,427,[81, 49],[80, 0]
827.0,2,119,418,[88, 15],[89, 16]
828.0,1,73,426,[80, 0],null
828.0,2,119,417,[89, 16],null
829.0,1,73,425,[79, 1],[78, 2]
829.0,2,119,416,[89, 15],[87, 13]
830.0,2,119,414,[87, 13],null
830.0,1,73,423,[79, 3],[81, 5]
831.0,1,73,422,[80, 4],[81, 5]
831.0,2,119,413,[88, 13],[91, 16]
832.0,1,73,421,[81, 5],null
832.0,2,119,412,[89, 14],[91, 16]
833.0,1,73,420,[80, 5],[77, 8]
833.0,2,119,411,[90, 15],[91, 16]
834.0,2,119,411,[90, 15],[91, 16]
834.0,1,73,420,[80, 5],[77, 8]
835.0,1,73,418,[78, 7],[77, 8]
835.0,2,119,409,[92, 17],null
836.0,2,119,408,[91, 16],[90, 15]
836.0,1,73,417,[77, 8],null
837.0,2,119,407,[90, 15],null
837.0,1,73,416,[77, 9],[78, 11]
838.0,2,119,406,[90, 16],[91, 16]
838.0,1,73,415,[77, 10],[78, 11]
839.0,1,73,415,[77, 10],[78, 11]
839.0,2,119,406,[90, 16],[91, 16]
840.0,2,119,405,[91, 15],[91, 16]
840.0,1,73,414,[78, 11],null
841.0,1,73,412,[76, 11],[74, 11]
841.0,2,119,403,[91, 16],null
842.0,2,119,403,[91, 16],null
842.0,1,73,412,[76, 11],[74, 11]
843.0,2,119,402,[91, 17],[92, 20]
843.0,1,73,411,[75, 11],[74, 11]
844.0,2,119,400,[91, 19],[92, 20]
844.0,1,73,409,[74, 12],[73, 13]
845.0,2,119,400,[91, 19],[92, 20]
845.0,1,73,409,[74, 12],[73, 13]
846.0,1,73,407,[72, 13],[70, 11]
846.0,2,119,398,[91, 21],[89, 23]
847.0,1,73,407,[72, 13],[70, 11]
847.0,2,119,398,[91, 21],[89, 23]
848.0,2,119,396,[89, 23],null
848.0,1,73,405,[70, 11],null
849.0,2,119,396,[89, 23],null
849.0,1,73,405,[70, 11],null
850.0,1,73,403,[72, 11],[73, 11]
850.0,2,119,394,[91, 23],[93, 21]
851.0,2,119,394,[91, 23],[93, 21]
851.0,1,73,403,[72, 11],[73, 11]
852.0,2,119,392,[93, 21],null
852.0,1,73,401,[73, 12],[74, 14]
853.0,2,119,392,[93, 21],null
853.0,1,73,401,[73, 12],[74, 14]
854.0,2,119,390,[93, 23],[93, 24]
854.0,1,73,399,[74, 14],null
855.0,1,73,398,[74, 13],[71, 10]
855.0,2,119,389,[93, 24],null
856.0,1,73,397,[73, 12],[71, 10]
856.0,2,119,388,[94, 24],[96, 25]
857.0,2,119,387,[95, 24],[96, 25]
857.0,1,73,396,[72, 11],[71, 10]
858.0,2,119,386,[96, 25],null
858.0,1,73,395,[71, 10],null
859.0,1,73,394,[71, 11],[71, 14]
859.0,2,119,385,[96, 24],[98, 21]
860.0,1,73,393,[71, 12],[71, 14]
860.0,2,119,384,[96, 23],[98, 21]
861.0,2,119,384,[96, 23],[98, 21]
861.0,1,73,393,[71, 12],[71, 14]
862.0,2,119,382,[98, 21],null
862.0,1,73,391,[71, 14],null
863.0,1,73,391,[71, 14],null
863.0,2,119,382,[98, 21],null
864.0,1,73,389,[70, 12],[68, 10]
864.0,2,119,380,[0, 23],[2, 25]
865.0,1,73,388,[69, 11],[68, 10]
865.0,2,119,379,[1, 24],[2, 25]
866.0,1,73,387,[68, 10],null
866.0,2,119,378,[2, 25],null
867.0,1,73,387,[68, 10],null
867.0,2,119,378,[2, 25],null
868.0,2,119,376,[0, 25],[99, 24]
868.0,1,73,385,[67, 8],null
869.0,2,119,375,[99, 24],null
869.0,1,73,384,[66, 8],[63, 7]
870.0,1,73,384,[66, 8],[63, 7]
870.0,2,119,375,[99, 24],null
871.0,1,73,383,[65, 8],[63, 7]
871.0,2,119,374,[98, 24],[95, 22]
872.0,2,119,372,[96, 23],[95, 22]
872.0,1,73,381,[63, 7],null
873.0,1,73,381,[63, 7],null
873.0,2,119,372,[96, 23],[95, 22]
874.0,1,73,379,[62, 5],null
874.0,2,119,370,[95, 23],[92, 26]
875.0,2,119,370,[95, 23],[92, 26]
875.0,1,73,379,[62, 5],null
876.0,2,119,368,[93, 25],[92, 26]
876.0,1,73,377,[64, 4],[65, 3]
877.0,1,73,377,[64, 4],[65, 3]
877.0,2,119,368,[93, 25],[92, 26]
878.0,1,73,375,[66, 3],[68, 2]
878.0,2,119,366,[93, 26],[95, 26]
879.0,1,73,374,[67, 3],[68, 2]
879.0,2,119,365,[94, 26],[95, 26]
880.0,2,119,365,[94, 26],[95, 26]
880.0,1,73,374,[67, 3],[68, 2]
881.0,1,73,373,[68, 2],null
881.0,2,119,364,[95, 26],null
882.0,1,73,371,[70, 2],[71, 2]
882.0,2,119,362,[97, 26],[99, 26]
883.0,2,119,361,[98, 26],[99, 26]
883.0,1,73,370,[71, 2],null
884.0,1,73,369,[70, 2],[68, 2]
884.0,2,119,360,[99, 26],null
885.0,1,73,369,[70, 2],[68, 2]
885.0,2,119,360,[99, 26],null
886.0,2,119,358,[97, 25],[96, 24]
886.0,1,73,367,[68, 2],null
887.0,1,73,366,[69, 1],[71, 49]
887.0,2,119,357,[96, 24],null
888.0,1,73,365,[70, 0],[71, 49]
888.0,2,119,356,[97, 24],[0, 22]
889.0,1,73,364,[71, 49],null
889.0,2,119,355,[98, 24],[0, 22]
890.0,2,119,355,[98, 24],[0, 22]
890.0,1,73,364,[71, 49],null
891.0,1,73,363,[70, 48],[68, 46]
891.0,2,119,354,[99, 23],[0, 22]
892.0,1,73,362,[69, 47],[68, 46]
892.0,2,119,353,[0, 22],null
893.0,1,73,361,[68, 46],null
893.0,2,119,352,[0, 23],[3, 26]
894.0,2,119,350,[2, 25],[3, 26]
894.0,1,73,359,[66, 46],[64, 44]
895.0,2,119,350,[2, 25],[3, 26]
895.0,1,73,359,[66, 46],[64, 44]
896.0,2,119,348,[4, 26],[6, 28]
896.0,1,73,357,[64, 44],null
897.0,1,73,357,[64, 44],null
897.0,2,119,348,[4, 26],[6, 28]
898.0,2,119,347,[5, 27],[6, 28]
898.0,1,81,357,[64, 44],null
899.0,1,81,356,[63, 44],[61, 44]
899.0,2,119,346,[6, 28],null
900.0,2,119,344,[7, 30],[9, 32]
900.0,1,81,354,[61, 44],null
901.0,1,81,354,[61, 44],null
901.0,2,119,344,[7, 30],[9, 32]
902.0,2,119,343,[8, 31],[9, 32]
902.0,1,81,353,[60, 44],[59, 43]
903.0,1,81,351,[60, 43],null
903.0,2,119,341,[8, 31],[7, 30]
904.0,1,81,350,[60, 42],[58, 40]
904.0,2,119,340,[7, 30],null
905.0,1,81,350,[60, 42],[58, 40]
905.0,2,119,340,[7, 30],null
906.0,1,81,348,[58, 40],null
906.0,2,119,338,[6, 32],null
907.0,2,119,337,[7, 31],[9, 29]
907.0,1,81,347,[58, 41],[59, 43]
908.0,1,81,346,[58, 42],[59, 43]
908.0,2,119,336,[8, 30],[9, 29]
909.0,2,119,336,[8, 30],[9, 29]
909.0,1,81,346,[58, 42],[59, 43]
910.0,1,81,344,[58, 43],[55, 44]
910.0,2,119,334,[10, 30],[12, 32]
911.0,1,81,343,[57, 43],[55, 44]
911.0,2,119,333,[11, 31],[12, 32]
912.0,2,119,332,[12, 32],null
912.0,1,81,342,[56, 43],[55, 44]
913.0,2,119,331,[13, 32],[14, 31]
913.0,1,81,341,[55, 44],null
914.0,2,119,330,[14, 31],null
914.0,1,81,340,[54, 43],[53, 42]
915.0,2,119,330,[14, 31],null
915.0,1,81,340,[54, 43],[53, 42]
916.0,2,119,328,[15, 29],[15, 27]
916.0,1,84,339,[53, 42],null
917.0,1,84,338,[52, 43],[50, 45]
917.0,2,119,327,[15, 28],[15, 27]
918.0,1,84,337,[51, 44],[50, 45]
918.0,2,119,326,[15, 27],null
919.0,2,119,326,[15, 27],null
919.0,1,84,337,[51, 44],[50, 45]
920.0,1,84,335,[50, 46],null
920.0,2,119,324,[15, 25],[15, 24]
921.0,1,84,335,[50, 46],null
921.0,2,119,324,[15, 25],[15, 24]
922.0,1,84,333,[52, 44],null
922.0,2,119,322,[16, 24],[17, 23]
923.0,1,84,333,[52, 44],null
923.0,2,119,322,[16, 24],[17, 23]
924.0,2,119,321,[17, 23],null
924.0,1,84,332,[51, 44],[48, 42]
925.0,1,84,331,[50, 44],[48, 42]
925.0,2,119,320,[17, 24],[20, 27]
926.0,1,84,329,[48, 42],null
926.0,2,119,318,[19, 26],[20, 27]
927.0,2,119,318,[19, 26],[20, 27]
927.0,1,84,329,[48, 42],null
928.0,2,119,316,[20, 28],[21, 29]
928.0,1,84,327,[50, 42],[52, 43]
929.0,2,119,315,[21, 29],null
929.0,1,84,326,[51, 42],[52, 43]
930.0,1,84,326,[51, 42],[52, 43]
930.0,2,119,315,[21, 29],null
931.0,2,119,313,[20, 27],[18, 25]
931.0,1,84,324,[51, 42],[49, 40]
932.0,1,84,323,[50, 41],[49, 40]
932.0,2,119,312,[19, 26],[18, 25]
933.0,2,119,311,[18, 25],null
933.0,1,84,322,[49, 40],null
934.0,1,84,322,[49, 40],null
934.0,2,119,311,[18, 25],null
935.0,1,84,321,[50, 41],[51, 44]
935.0,2,119,310,[19, 25],[22, 25]
936.0,1,84,319,[50, 43],[51, 44]
936.0,2,119,308,[21, 25],[22, 25]
937.0,2,119,308,[21, 25],[22, 25]
937.0,1,84,319,[50, 43],[51, 44]
938.0,1,84,317,[50, 43],[49, 42]
938.0,2,119,306,[22, 24],[24, 21]
939.0,1,84,317,[50, 43],[49, 42]
939.0,2,119,306,[22, 24],[24, 21]
940.0,1,84,315,[50, 41],[52, 38]
940.0,2,119,304,[23, 22],[24, 21]
941.0,1,84,314,[50, 40],[52, 38]
941.0,2,119,303,[24, 21],null
942.0,1,84,313,[51, 39],[52, 38]
942.0,2,119,302,[24, 20],[23, 19]
943.0,1,84,312,[52, 38],null
943.0,2,119,301,[23, 19],null
944.0,2,119,300,[22, 18],[20, 16]
944.0,1,84,311,[53, 39],[54, 40]
945.0,1,84,311,[53, 39],[54, 40]
945.0,2,119,300,[22, 18],[20, 16]
946.0,1,84,310,[54, 40],null
946.0,2,119,299,[21, 17],[20, 16]
947.0,1,84,308,[56, 39],[58, 37]
947.0,2,119,297,[21, 16],[22, 15]
948.0,1,84,307,[57, 38],[58, 37]
948.0,2,119,296,[22, 15],null
949.0,1,84,306,[58, 37],null
949.0,2,119,295,[22, 16],[24, 19]
950.0,1,84,305,[59, 38],[62, 41]
950.0,2,119,294,[22, 17],[24, 19]
951.0,2,119,293,[23, 18],[24, 19]
951.0,1,84,304,[60, 39],[62, 41]
952.0,2,119,292,[24, 19],null
952.0,1,84,303,[61, 40],[62, 41]
953.0,1,84,303,[61, 40],[62, 41]
953.0,2,119,292,[24, 19],null
954.0,1,84,302,[62, 41],null
954.0,2,119,291,[24, 20],[21, 23]
955.0,2,119,289,[22, 22],[21, 23]
955.0,1,84,300,[62, 43],[61, 44]
956.0,2,119,289,[22, 22],[21, 23]
956.0,1,84,300,[62, 43],[61, 44]
